thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
91,0,91,up,None,0.41914250000263564,None,,,91,0,91,0,129.5666760000022,,,,,,,,,,,,,,,,,,,,129.560352600005,129.5666760000022,130.45517510001082,130.44843790000596,1,130.45023090000905,130.45517510001082,130.45517510001082,130.94829420000315,130.94829420000315,130.9422648000036,up,130.94233770000574,130.94236540001293,None,0.41914250000263564,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
92,0,92,None,None,,,,,92,0,92,0,130.94829420000315,,,,,,,,,,,,,,,,,,,,130.94254610000644,130.94829420000315,131.712001900014,131.70560440000554,1,131.70774460000393,131.712001900014,131.712001900014,132.20564460000605,132.20564460000605,132.1989598000073,None,132.1990141000133,132.19904320000205,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
93,0,93,down,None,0.4043225000059465,None,,,93,0,93,0,132.20564460000605,,,,,,,,,,,,,,,,,,,,132.1993264000048,132.20564460000605,133.0459348000004,133.03974800001015,2,133.04228450001392,133.0459348000004,133.0459348000004,133.53917770000407,133.53917770000407,133.53225190000376,down,133.5323092000035,133.53233820000605,None,0.4043225000059465,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
94,0,94,down,None,0.35250180000730325,0.12011030000576284,,,94,0,94,0,133.53917770000407,,,,,,,,,,,,,,,,,,,,133.53253330000734,133.53917770000407,134.17781890000333,134.17157370000496,2,134.17390980001073,134.17781890000333,134.17781890000333,134.67127560000517,134.67127560000517,134.66454870000598,down,134.6645994999999,134.66461880000134,None,0.35250180000730325,0.12011030000576284,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
95,0,95,down,None,0.3456288000015775,0.11233079999510664,,,95,0,95,0,134.67127560000517,,,,,,,,,,,,,,,,,,,,134.66476470000634,134.67127560000517,135.55270420000306,135.54677030000312,2,135.54915010000695,135.55270420000306,135.55270420000306,136.0462058000121,136.0462058000121,136.04009750000841,down,136.0401678000053,136.04019750001316,None,0.3456288000015775,0.11233079999510664,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
96,0,96,down,None,0.41050410000025295,None,,,96,0,96,0,136.0462058000121,,,,,,,,,,,,,,,,,,,,136.04040380001243,136.0462058000121,136.87978320001275,136.87351460001082,2,136.87596450001,136.87978320001275,136.87978320001275,137.37270140000328,137.37270140000328,137.36611400000402,down,137.36616770000546,137.3661948000081,None,0.41050410000025295,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
97,0,97,up,None,0.4070071000023745,None,,,97,0,97,0,137.37270140000328,,,,,,,,,,,,,,,,,,,,137.3663787000114,137.37270140000328,137.907368900007,137.90119750000304,1,137.90373150000232,137.907368900007,137.907368900007,138.4003098000103,138.4003098000103,138.39523060001375,up,138.39528680000512,138.39531450001232,None,0.4070071000023745,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
98,0,98,up,None,0.3713378999964334,None,,,98,0,98,0,138.4003098000103,,,,,,,,,,,,,,,,,,,,138.3954953000066,138.4003098000103,138.99091670000053,138.98424300001352,1,138.98681030000444,138.99091670000053,138.99091670000053,139.48374370000965,139.48374370000965,139.47841140000673,up,139.4784529000026,139.47847040000488,None,0.3713378999964334,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
99,0,99,up,None,0.4039776999998139,None,,,99,0,99,0,139.48374370000965,,,,,,,,,,,,,,,,,,,,139.4786055000004,139.48374370000965,140.04636279999977,140.04060690000188,1,140.04368250000698,140.04636279999977,140.04636279999977,140.54014320000715,140.54014320000715,140.5333692000131,up,140.53343500000483,140.53346770000644,None,0.4039776999998139,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
100,0,100,down,None,0.33580620000429917,0.12797040000441484,,,100,0,100,0,140.54014320000715,,,,,,,,,,,,,,,,,,,,140.53365219999978,140.54014320000715,141.28260410000803,141.2767187000136,2,141.27881190000335,141.28260410000803,141.28260410000803,141.77628860001278,141.77628860001278,141.76936040000874,down,141.76941870000155,141.76944580000418,None,0.33580620000429917,0.12797040000441484,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
101,0,101,down,None,0.2938094999990426,0.11198570000124164,,,101,0,101,0,141.77628860001278,,,,,,,,,,,,,,,,,,,,141.76962760000606,141.77628860001278,142.6925692000077,142.68629300000612,2,142.68859600000724,142.6925692000077,142.6925692000077,143.18613710001227,143.18613710001227,143.18075210000097,down,143.18081870001333,143.18085000000428,None,0.2938094999990426,0.11198570000124164,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
102,0,102,down,None,0.38622070000565145,None,,,102,0,102,0,143.18613710001227,,,,,,,,,,,,,,,,,,,,143.18107770000643,143.18613710001227,143.77613980000024,143.76956380000047,2,143.77167700001155,143.77613980000024,143.77613980000024,144.26971150000463,144.26971150000463,144.2631579000008,down,144.2632009000081,144.26321960000496,None,0.38622070000565145,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
103,0,103,None,None,,,,,103,0,103,0,144.26971150000463,,,,,,,,,,,,,,,,,,,,144.26335310000286,144.26971150000463,145.13756920000014,145.13147270001355,1,145.1346682000003,145.13756920000014,145.13756920000014,145.6311437000113,145.6311437000113,145.62445200000366,None,145.62448340000992,145.6244999000046,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
104,0,104,up,None,0.3209578999958467,0.11173129999951925,,,104,0,104,0,145.6311437000113,,,,,,,,,,,,,,,,,,,,145.62464290000207,145.6311437000113,146.1375781000097,146.13136900000973,1,146.13404460001038,146.1375781000097,146.1375781000097,146.63099050000892,146.63099050000892,146.6238452000107,up,146.62390310000046,146.6239324000053,None,0.3209578999958467,0.11173129999951925,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
105,0,105,up,None,0.34083889999601524,0.10385330001008697,,,105,0,105,0,146.63099050000892,,,,,,,,,,,,,,,,,,,,146.6241294000065,146.63099050000892,147.3736792000127,147.36762650001037,1,147.36997390000033,147.3736792000127,147.3736792000127,147.86742270000104,147.86742270000104,147.86030790000223,up,147.86035900001298,147.86037860000215,None,0.34083889999601524,0.10385330001008697,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
106,0,106,up,None,0.33198479999555275,0.08793639999930747,,,106,0,106,0,147.86742270000104,,,,,,,,,,,,,,,,,,,,147.86050610001257,147.86742270000104,148.42235740000615,148.41629459999967,1,148.4191315000062,148.42235740000615,148.42235740000615,148.91647180001019,148.91647180001019,148.90955330000725,up,148.90963290000218,148.9096556000004,None,0.33198479999555275,0.08793639999930747,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
107,0,107,up,None,0.3206102000112878,0.07970889999705832,,,107,0,107,0,148.91647180001019,,,,,,,,,,,,,,,,,,,,148.90983650001,148.91647180001019,149.77010350000637,149.763680700009,2,149.76614350000455,149.77010350000637,149.77010350000637,150.26371579999977,150.26371579999977,150.25728119999985,up,150.2573507000052,150.25738840000122,None,0.3206102000112878,0.07970889999705832,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
108,0,108,None,None,,,,,108,0,108,0,150.26371579999977,,,,,,,,,,,,,,,,,,,,150.2575988000026,150.26371579999977,150.89493000000948,150.88872440000705,1,150.89122370000405,150.89493000000948,150.89493000000948,151.3884001000115,151.3884001000115,151.38216079999984,None,151.38221370000974,151.38224040000932,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
109,0,109,up,None,0.4028448000026401,None,,,109,0,109,0,151.3884001000115,,,,,,,,,,,,,,,,,,,,151.38238060000003,151.3884001000115,152.26356120000128,152.2570948000066,1,152.2596795000136,152.26356120000128,152.26356120000128,152.75700300000608,152.75700300000608,152.75028320000274,up,152.75032400000782,152.7503410000063,None,0.4028448000026401,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
110,0,110,down,None,0.4727928999927826,None,,,110,0,110,0,152.75700300000608,,,,,,,,,,,,,,,,,,,,152.75051400001394,152.75700300000608,153.24984660001064,153.2436638000072,2,153.24622040000395,153.24984660001064,153.24984660001064,153.74305950000416,153.74305950000416,153.7362673000025,down,153.73632900000666,153.73636960001022,None,0.4727928999927826,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
111,0,111,down,None,0.4516257999930531,None,,,111,0,111,0,153.74305950000416,,,,,,,,,,,,,,,,,,,,153.7365553000127,153.74305950000416,154.37493450001057,154.3680272000056,2,154.37049270000716,154.37493450001057,154.37493450001057,154.86778160001268,154.86778160001268,154.86140390000946,down,154.86146340001142,154.86149550000846,None,0.4516257999930531,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
112,0,112,down,None,0.34454019999247976,0.1195612000010442,,,112,0,112,0,154.86778160001268,,,,,,,,,,,,,,,,,,,,154.8616783000034,154.86778160001268,155.66631070000585,155.66025850000733,2,155.66227939999953,155.66631070000585,155.66631070000585,156.16029150001123,156.16029150001123,156.1538653000025,down,156.15391660000023,156.15393460000632,None,0.34454019999247976,0.1195612000010442,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
113,0,113,down,None,0.3381431000016164,0.12010719999670982,,,113,0,113,0,156.16029150001123,,,,,,,,,,,,,,,,,,,,156.1541115,156.16029150001123,156.94427330000326,156.93827210000018,2,156.94040289999975,156.94427330000326,156.94427330000326,157.4379612000048,157.4379612000048,157.43112610001117,down,157.43118530001084,157.4312079000083,None,0.3381431000016164,0.12010719999670982,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
114,0,114,down,None,0.3459803000005195,0.12822100000630599,,,114,0,114,0,157.4379612000048,,,,,,,,,,,,,,,,,,,,157.431441800014,157.4379612000048,158.16033510000852,158.1540345000103,2,158.1566923000064,158.16033510000852,158.16033510000852,158.65349970001262,158.65349970001262,158.64679450000403,down,158.64685520000057,158.64688680000836,None,0.3459803000005195,0.12822100000630599,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
115,0,115,down,None,0.2989859999943292,0.11999550000473391,,,115,0,115,0,158.65349970001262,,,,,,,,,,,,,,,,,,,,158.64707500000077,158.65349970001262,159.47948320000432,159.4733811000042,2,159.47568730000057,159.47948320000432,159.47948320000432,159.97325540000747,159.97325540000747,159.9663825000025,down,159.96643900001072,159.96646720000717,None,0.2989859999943292,0.11999550000473391,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
116,0,116,down,None,0.39664300000004005,None,,,116,0,116,0,159.97325540000747,,,,,,,,,,,,,,,,,,,,159.9666431000078,159.97325540000747,160.8617796000035,160.85533710000163,2,160.8578325000126,160.8617796000035,160.8617796000035,161.35561810000218,161.35561810000218,161.3485236000124,down,161.3485803000076,161.34860880000633,None,0.39664300000004005,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
117,0,117,down,None,0.31073929999547545,0.12003040000854526,,,117,0,117,0,161.35561810000218,,,,,,,,,,,,,,,,,,,,161.34879920000094,161.35561810000218,162.2516553000023,162.24527330001,2,162.24903270001232,162.2516553000023,162.2516553000023,162.74447090001195,162.74447090001195,162.73703090001072,down,162.73708630001056,162.73711280000862,None,0.31073929999547545,0.12003040000854526,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
118,0,118,down,None,0.3463078999920981,0.07984849999775179,,,118,0,118,0,162.74447090001195,,,,,,,,,,,,,,,,,,,,162.73729580000509,162.74447090001195,163.32016560000193,163.31414120001136,1,163.31637590000173,163.32016560000193,163.32016560000193,163.8138525000104,163.8138525000104,163.80687800000305,down,163.80693650001194,163.80696620000526,None,0.3463078999920981,0.07984849999775179,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
119,0,119,up,None,0.34124149999115616,0.10376759999780916,,,119,0,119,0,163.8138525000104,,,,,,,,,,,,,,,,,,,,163.80715240001155,163.8138525000104,164.70954560000973,164.7029601000104,1,164.7050550000131,164.70954560000973,164.70954560000973,165.2025289000012,165.2025289000012,165.19648200001393,up,165.19654190000438,165.19656970001233,None,0.34124149999115616,0.10376759999780916,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
120,0,120,up,None,0.3476081999979215,0.08800410000549164,,,120,0,120,0,165.2025289000012,,,,,,,,,,,,,,,,,,,,165.19677930000762,165.2025289000012,165.80685310000263,165.80038030000287,1,165.80288410000503,165.80685310000263,165.80685310000263,166.3004007000127,166.3004007000127,166.2937738000037,up,166.29382430000987,166.29384180001216,None,0.3476081999979215,0.08800410000549164,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
121,0,121,up,None,0.362235900000087,None,,,121,0,121,0,166.3004007000127,,,,,,,,,,,,,,,,,,,,166.29399860001286,166.3004007000127,167.06423400000494,167.05761170000187,1,167.05977859999985,167.06423400000494,167.06423400000494,167.55754200000956,167.55754200000956,167.55013280001003,up,167.55019160000666,167.5502223000076,None,0.362235900000087,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
122,0,122,down,None,0.35433390000252984,None,,,122,0,122,0,167.55754200000956,,,,,,,,,,,,,,,,,,,,167.55041860000347,167.55754200000956,168.32820360000187,168.321806500011,2,168.32425720000174,168.32820360000187,168.32820360000187,168.82139740001003,168.82139740001003,168.81488630000968,down,168.81495070000528,168.81498020001163,None,0.35433390000252984,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
123,0,123,up,None,0.37997619999805465,None,,,123,0,123,0,168.82139740001003,,,,,,,,,,,,,,,,,,,,168.8151663000026,168.82139740001003,169.81459900000482,169.80793360000825,1,169.81015680001292,169.81459900000482,169.81459900000482,170.3083040000056,170.3083040000056,170.30121370000415,up,170.30127870000433,170.30130730000383,None,0.37997619999805465,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
124,0,124,up,None,0.3394031000061659,None,,,124,0,124,0,170.3083040000056,,,,,,,,,,,,,,,,,,,,170.301515500003,170.3083040000056,171.07101570001396,171.0652979000006,1,171.06818850000855,171.07101570001396,171.07101570001396,171.5643090000085,171.5643090000085,171.5581632000103,up,171.55821590000414,171.55824360001134,None,0.3394031000061659,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
125,0,125,down,None,0.3966320000035921,None,,,125,0,125,0,171.5643090000085,,,,,,,,,,,,,,,,,,,,171.55841310000687,171.5643090000085,172.55776049999986,172.5514591000101,2,172.55361230000563,172.55776049999986,172.55776049999986,173.05115570001362,173.05115570001362,173.04394770000363,down,173.04401120000693,173.04404310000245,None,0.3966320000035921,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
126,0,126,down,None,0.39633620000677183,None,,,126,0,126,0,173.05115570001362,,,,,,,,,,,,,,,,,,,,173.04422630000045,173.05115570001362,173.97430260000692,173.96821490000002,2,173.97007430001395,173.97430260000692,173.97430260000692,174.46854610000446,174.46854610000446,174.46092400001362,down,174.46098760000314,174.46101530001033,None,0.39633620000677183,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
127,0,127,down,None,0.31180399999720976,0.11199230000784155,,,127,0,127,0,174.46854610000446,,,,,,,,,,,,,,,,,,,,174.46121510000376,174.46854610000446,175.37056770001072,175.36431060000905,2,175.36715860001277,175.37056770001072,175.37056770001072,175.86382969999977,175.86382969999977,175.8572431000066,down,175.85729770000034,175.85732970001118,None,0.31180399999720976,0.11199230000784155,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
128,0,128,down,None,0.35144870000658557,0.12012389999290463,,,128,0,128,0,175.86382969999977,,,,,,,,,,,,,,,,,,,,175.85750590001408,175.86382969999977,176.37096990000282,176.3645636000001,2,176.36728630001016,176.37096990000282,176.37096990000282,176.86441580000974,176.86441580000974,176.85688630001096,down,176.85694220000005,176.85697180000716,None,0.35144870000658557,0.12012389999290463,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
129,0,129,down,None,0.34589510000660084,0.10402610000164714,,,129,0,129,0,176.86441580000974,,,,,,,,,,,,,,,,,,,,176.85714170000574,176.86441580000974,177.75252120000368,177.74642430001404,2,177.7493445,177.75252120000368,177.75252120000368,178.24667490000138,178.24667490000138,178.23911920000683,down,178.2391745000059,178.23920130000624,None,0.34589510000660084,0.10402610000164714,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
130,0,130,down,None,0.3931813999952283,None,,,130,0,130,0,178.24667490000138,,,,,,,,,,,,,,,,,,,,178.2393379000132,178.24667490000138,178.745714100005,178.73964340001112,2,178.7416673000116,178.745714100005,178.745714100005,179.23971830001392,179.23971830001392,179.23323970001366,down,179.2333032000024,179.23332410000148,None,0.3931813999952283,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
131,0,131,down,None,0.3238035999966087,0.12017799999739509,,,131,0,131,0,179.23971830001392,,,,,,,,,,,,,,,,,,,,179.23345820000395,179.23971830001392,179.8785915000044,179.87108710000757,2,179.8732971999998,179.8785915000044,179.8785915000044,180.3711195000069,180.3711195000069,180.36488450001343,down,180.36493460000202,180.36495200000354,None,0.3238035999966087,0.12017799999739509,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
132,0,132,down,None,0.39010120001330506,None,,,132,0,132,0,180.3711195000069,,,,,,,,,,,,,,,,,,,,180.36509810001007,180.3711195000069,181.1005426000047,181.0942398000043,2,181.09635620001063,181.1005426000047,181.1005426000047,181.59419830000843,181.59419830000843,181.58722370000032,down,181.58728490000067,181.5873133000132,None,0.39010120001330506,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
133,0,133,down,None,0.33083769999211654,0.12072360000456683,,,133,0,133,0,181.59419830000843,,,,,,,,,,,,,,,,,,,,181.58751409999968,181.59419830000843,182.34356570000818,182.33765980000317,2,182.34046810001018,182.34356570000818,182.34356570000818,182.83702620000986,182.83702620000986,182.83052770000359,down,182.83058660000097,182.83061699999962,None,0.33083769999211654,0.12072360000456683,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
134,0,134,up,None,0.35621260000334587,None,,,134,0,134,0,182.83702620000986,,,,,,,,,,,,,,,,,,,,182.83080600001267,182.83702620000986,183.67011560000537,183.66421830000763,1,183.66616910000448,183.67011560000537,183.67011560000537,184.16386930001318,184.16386930001318,184.1571660000045,up,184.15723220001382,184.1572606000118,None,0.35621260000334587,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
135,0,135,up,None,0.38769760000286624,None,,,135,0,135,0,184.16386930001318,,,,,,,,,,,,,,,,,,,,184.15745650000463,184.16386930001318,184.82281650000368,184.81668990000617,1,184.81886590000067,184.82281650000368,184.82281650000368,185.31717360000766,185.31717360000766,185.30970690000686,up,185.3097557000001,185.30977310000162,None,0.38769760000286624,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
136,0,136,down,None,0.42896060000930447,None,,,136,0,136,0,185.31717360000766,,,,,,,,,,,,,,,,,,,,185.30994090001332,185.31717360000766,186.20540520000213,186.19938120000006,2,186.20263080000586,186.20540520000213,186.20540520000213,186.6988568000088,186.6988568000088,186.69191630001296,down,186.69196690000535,186.69198510001297,None,0.42896060000930447,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
137,0,137,None,None,,,,,137,0,137,0,186.6988568000088,,,,,,,,,,,,,,,,,,,,186.6921166000102,186.6988568000088,187.26820150000276,187.2620331000071,2,187.26470150001114,187.26820150000276,187.26820150000276,187.76167440001154,187.76167440001154,187.75417930001277,None,187.754230800012,187.7542628000083,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
138,0,138,down,None,0.3843756999995094,None,,,138,0,138,0,187.76167440001154,,,,,,,,,,,,,,,,,,,,187.75439830000687,187.76167440001154,188.5460841000022,188.5400007999997,2,188.5428435000067,188.5460841000022,188.5460841000022,189.03940320000402,189.03940320000402,189.03206730000966,down,189.03212310001254,189.0321510000067,None,0.3843756999995094,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
139,0,139,down,None,0.3529201999917859,0.039956799999345094,,,139,0,139,0,189.03940320000402,,,,,,,,,,,,,,,,,,,,189.03232910000952,189.03940320000402,189.76145260001067,189.75512150001305,1,189.75732500001322,189.76145260001067,189.76145260001067,190.2548977000115,190.2548977000115,190.24802030000137,down,190.2480940000096,190.24812410000595,None,0.3529201999917859,0.039956799999345094,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
140,0,140,up,None,0.4176230000011856,None,,,140,0,140,0,190.2548977000115,,,,,,,,,,,,,,,,,,,,190.24831590001122,190.2548977000115,191.18489380000392,191.17901380000694,1,191.18133710000257,191.18489380000392,191.18489380000392,191.67857360000198,191.67857360000198,191.67171190000954,up,191.67177080000693,191.67180240000016,None,0.4176230000011856,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
141,0,141,up,None,0.353269300001557,None,,,141,0,141,0,191.67857360000198,,,,,,,,,,,,,,,,,,,,191.6719876999996,191.67857360000198,192.60909780001384,192.60272180000902,1,192.6051667000138,192.60909780001384,192.60909780001384,193.10240140001406,193.10240140001406,193.0951911000011,up,193.09524280000187,193.09527010000602,None,0.353269300001557,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
142,0,142,up,None,0.4164147999981651,None,,,142,0,142,0,193.10240140001406,,,,,,,,,,,,,,,,,,,,193.09543290000875,193.10240140001406,193.76205430000846,193.7551414000045,1,193.75715580000542,193.76205430000846,193.76205430000846,194.2551458000089,194.2551458000089,194.24898410000606,up,194.24903770000674,194.2490647000086,None,0.4164147999981651,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
