thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,break_2.stopped,trials.key_resp_4.keys,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
96,0,96,None,,,None,,,96,0,96,0,127.23263039999983,,,,,,,,,,,,,,,,,,,,127.2258181999996,127.23263039999983,127.76764269999967,127.76042059999963,2,127.76202379999995,127.76764269999967,127.76764269999967,128.26048460000038,128.26048460000038,128.25492080000004,None,,,128.25505160000012,128.25509220000004,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
97,0,97,down,0.44839609999962704,None,None,,,97,0,97,0,128.26048460000038,,,,,,,,,,,,,,,,,,,,128.25537150000036,128.26048460000038,129.14259740000034,129.13580920000004,2,129.13755899999978,129.14259740000034,129.14259740000034,129.6358221999999,129.6358221999999,129.6288794000002,down,0.44839609999962704,None,129.62891539999964,129.62893019999956,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
98,0,98,up,0.3241832000003342,0.12000420000003942,None,,,98,0,98,0,129.6358221999999,,,,,,,,,,,,,,,,,,,,129.62903610000012,129.6358221999999,130.378823,130.3719517999998,1,130.37371330000042,130.378823,130.378823,130.87184030000026,130.87184030000026,130.86506519999966,up,0.3241832000003342,0.12000420000003942,130.8651235999996,130.86514999999963,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
99,0,99,down,0.37132819999987987,0.08042600000044331,None,,,99,0,99,0,130.87184030000026,,,,,,,,,,,,,,,,,,,,130.86530940000011,130.87184030000026,131.42776390000017,131.4208362999998,1,131.42294310000034,131.42776390000017,131.42776390000017,131.92055450000043,131.92055450000043,131.91393470000003,down,0.37132819999987987,0.08042600000044331,131.9139779999996,131.91399319999982,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
100,0,100,up,0.35208520000014687,None,None,,,100,0,100,0,131.92055450000043,,,,,,,,,,,,,,,,,,,,131.91409759999988,131.92055450000043,132.67892949999987,132.6709867999998,1,132.67261159999998,132.67892949999987,132.67892949999987,133.17198720000033,133.17198720000033,133.1641571,up,0.35208520000014687,None,133.16421139999966,133.16423940000004,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
101,0,101,down,0.43608539999968343,None,None,,,101,0,101,0,133.17198720000033,,,,,,,,,,,,,,,,,,,,133.16440039999998,133.17198720000033,133.8590519999998,133.85160730000007,2,133.8532908999996,133.8590519999998,133.8590519999998,134.35174600000028,134.35174600000028,134.34566730000006,down,0.43608539999968343,None,134.34574659999998,134.34577780000018,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
102,0,102,down,0.3375456000003396,None,None,,,102,0,102,0,134.35174600000028,,,,,,,,,,,,,,,,,,,,134.34597570000005,134.35174600000028,135.21395940000002,135.20659290000003,2,135.20848229999956,135.21395940000002,135.21395940000002,135.70696020000014,135.70696020000014,135.69901240000036,down,0.3375456000003396,None,135.69905730000028,135.69907150000017,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
103,0,103,down,0.3733900999995967,None,None,,,103,0,103,0,135.70696020000014,,,,,,,,,,,,,,,,,,,,135.69917389999955,135.70696020000014,136.39358919999995,136.38814610000009,2,136.3898863000004,136.39358919999995,136.39358919999995,136.88690700000006,136.88690700000006,136.8797725000004,down,0.3733900999995967,None,136.87982300000021,136.87983789999998,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
104,0,104,down,0.39958799999931216,None,None,,,104,0,104,0,136.88690700000006,,,,,,,,,,,,,,,,,,,,136.87994600000002,136.88690700000006,137.5674237000003,137.56015219999972,2,137.56177380000008,137.5674237000003,137.5674237000003,138.0604790999996,138.0604790999996,138.0535159000001,down,0.39958799999931216,None,138.05357060000006,138.05359690000023,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
105,0,105,down,0.30612029999974766,0.11195609999958833,None,,,105,0,105,0,138.0604790999996,,,,,,,,,,,,,,,,,,,,138.05375209999966,138.0604790999996,138.90091740000025,138.8944118999998,2,138.89610189999985,138.90091740000025,138.90091740000025,139.39374270000008,139.39374270000008,139.38721689999966,down,0.30612029999974766,0.11195609999958833,139.38725499999964,139.38726909999968,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
106,0,106,up,0.4692936000001282,None,None,,,106,0,106,0,139.39374270000008,,,,,,,,,,,,,,,,,,,,139.38738420000027,139.39374270000008,140.03403450000042,140.02622580000025,1,140.02790600000026,140.03403450000042,140.03403450000042,140.52581379999992,140.52581379999992,140.51906419999978,up,0.4692936000001282,None,140.51912989999983,140.5191580999999,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
107,0,107,down,0.3204089999999269,0.1442919000000984,None,,,107,0,107,0,140.52581379999992,,,,,,,,,,,,,,,,,,,,140.5193118999996,140.52581379999992,141.20661409999957,141.19980459999988,2,141.20159450000028,141.20661409999957,141.20661409999957,141.7004495000001,141.7004495000001,141.69285190000028,down,0.3204089999999269,0.1442919000000984,141.69291129999965,141.69293819999984,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
108,0,108,down,0.32349380000050587,None,None,,,108,0,108,0,141.7004495000001,,,,,,,,,,,,,,,,,,,,141.69309539999995,141.7004495000001,142.45154249999996,142.4428826000003,2,142.4445028,142.45154249999996,142.45154249999996,142.9430357000001,142.9430357000001,142.93613050000022,down,0.32349380000050587,None,142.93619469999976,142.93622159999995,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
109,0,109,down,0.30833700000039244,0.15205150000019785,None,,,109,0,109,0,142.9430357000001,,,,,,,,,,,,,,,,,,,,142.93637959999978,142.9430357000001,143.76263759999983,143.7557582999998,2,143.75810160000037,143.76263759999983,143.76263759999983,144.2556050000003,144.2556050000003,144.2506040999997,down,0.30833700000039244,0.15205150000019785,144.25064959999963,144.25066439999955,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
110,0,110,up,0.31633570000030886,0.12803359999998065,None,,,110,0,110,0,144.2556050000003,,,,,,,,,,,,,,,,,,,,144.25084590000006,144.2556050000003,145.02671269999973,145.02111849999983,1,145.0233529999996,145.02671269999973,145.02671269999973,145.51985650000006,145.51985650000006,145.51301280000007,up,0.31633570000030886,0.12803359999998065,145.51305159999993,145.51306680000016,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
111,0,111,up,0.3752849000002243,None,None,,,111,0,111,0,145.51985650000006,,,,,,,,,,,,,,,,,,,,145.51316860000043,145.51985650000006,146.27166639999996,146.26367089999985,1,146.26532260000022,146.27166639999996,146.27166639999996,146.76320020000003,146.76320020000003,146.75659910000013,up,0.3752849000002243,None,146.75663600000007,146.7566654000002,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
112,0,112,up,0.38261789999978646,None,None,,,112,0,112,0,146.76320020000003,,,,,,,,,,,,,,,,,,,,146.7567793999997,146.76320020000003,147.36039429999983,147.3533478999998,1,147.35562610000034,147.36039429999983,147.36039429999983,147.85332990000006,147.85332990000006,147.84676070000023,up,0.38261789999978646,None,147.84681780000028,147.8468455000002,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
113,0,113,up,0.38132299999961106,None,None,,,113,0,113,0,147.85332990000006,,,,,,,,,,,,,,,,,,,,147.8470086999996,147.85332990000006,148.82583009999962,148.81906270000036,1,148.82107480000013,148.82583009999962,148.82583009999962,149.318808,149.318808,149.31188790000033,up,0.38132299999961106,None,149.3119386999997,149.31196629999977,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
114,0,114,up,0.36998490000041784,None,None,,,114,0,114,0,149.318808,,,,,,,,,,,,,,,,,,,,149.31212059999962,149.318808,149.853564,149.84791570000016,1,149.84978070000034,149.853564,149.853564,150.34664479999992,150.34664479999992,150.34034280000014,up,0.36998490000041784,None,150.34041669999988,150.34044960000028,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
115,0,115,up,0.40288200000031793,None,None,,,115,0,115,0,150.34664479999992,,,,,,,,,,,,,,,,,,,,150.34065050000027,150.34664479999992,151.07614470000044,151.06936810000025,1,151.07115109999995,151.07614470000044,151.07614470000044,151.56941490000008,151.56941490000008,151.56245039999976,up,0.40288200000031793,None,151.5624957,151.56251069999962,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
116,0,116,down,0.43018100000062987,None,None,,,116,0,116,0,151.56941490000008,,,,,,,,,,,,,,,,,,,,151.5626282000003,151.56941490000008,152.09697229999983,152.09009129999959,2,152.09204359999967,152.09697229999983,152.09697229999983,152.58985610000036,152.58985610000036,152.5831645999997,down,0.43018100000062987,None,152.5832201000003,152.58324619999985,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
117,0,117,down,0.4281687000002421,None,None,,,117,0,117,0,152.58985610000036,,,,,,,,,,,,,,,,,,,,152.58340640000006,152.58985610000036,153.1388377000003,153.13187780000044,2,153.1337384999997,153.1388377000003,153.1388377000003,153.6319970000004,153.6319970000004,153.62541770000007,down,0.4281687000002421,None,153.6254614999998,153.62547579999955,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
118,0,118,up,0.3078801999999996,0.11207310000008874,None,,,118,0,118,0,153.6319970000004,,,,,,,,,,,,,,,,,,,,153.62558069999977,153.6319970000004,154.24309209999956,154.2362138999997,1,154.23846979999962,154.24309209999956,154.24309209999956,154.7362151999996,154.7362151999996,154.72953770000004,up,0.3078801999999996,0.11207310000008874,154.72957680000036,154.72959100000026,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
119,0,119,up,0.4063550999999279,None,None,,,119,0,119,0,154.7362151999996,,,,,,,,,,,,,,,,,,,,154.72969829999965,154.7362151999996,155.53667060000043,155.5279614000001,1,155.52959660000033,155.53667060000043,155.53667060000043,156.02903630000037,156.02903630000037,156.02098860000024,up,0.4063550999999279,None,156.02102360000026,156.02103970000007,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
120,0,120,up,0.36568609999994806,None,None,,,120,0,120,0,156.02903630000037,,,,,,,,,,,,,,,,,,,,156.0211502000002,156.02903630000037,156.62546829999974,156.61850950000007,1,156.62041200000021,156.62546829999974,156.62546829999974,157.11827650000032,157.11827650000032,157.11217060000035,up,0.36568609999994806,None,157.11220539999977,157.11221980000028,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
121,0,121,down,0.3788254999999481,None,None,,,121,0,121,0,157.11827650000032,,,,,,,,,,,,,,,,,,,,157.11232819999987,157.11827650000032,158.08414979999998,158.07699820000016,2,158.0786478,158.08414979999998,158.08414979999998,158.5772949000002,158.5772949000002,158.57169450000038,down,0.3788254999999481,None,158.57174459999987,158.57176900000013,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
122,0,122,None,,,None,,,122,0,122,0,158.5772949000002,,,,,,,,,,,,,,,,,,,,158.57191799999964,158.5772949000002,159.28561160000027,159.2785915000004,2,159.28037370000038,159.28561160000027,159.28561160000027,159.77972330000011,159.77972330000011,159.7715029000001,None,,,159.77153970000018,159.77155550000043,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
123,0,123,down,0.4022272000001976,None,None,,,123,0,123,0,159.77972330000011,,,,,,,,,,,,,,,,,,,,159.77165870000044,159.77972330000011,160.66078259999995,160.6535788000001,2,160.6552228999999,160.66078259999995,160.66078259999995,161.15345100000013,161.15345100000013,161.14818079999986,down,0.4022272000001976,None,161.1482186000003,161.14823559999968,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
124,0,124,None,,,None,,,124,0,124,0,161.15345100000013,,,,,,,,,,,,,,,,,,,,161.1483576999999,161.15345100000013,161.66158919999998,161.65460989999974,1,161.65700000000015,161.66158919999998,161.66158919999998,162.15369960000044,162.15369960000044,162.1468163999998,None,,,162.14684820000002,162.1468617999999,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
125,0,125,up,0.34749490000012884,0.11190739999983634,None,,,125,0,125,0,162.15369960000044,,,,,,,,,,,,,,,,,,,,162.14696060000006,162.15369960000044,163.14759529999992,163.14010409999992,1,163.14154130000043,163.14759529999992,163.14759529999992,163.64009720000013,163.64009720000013,163.63335900000038,up,0.34749490000012884,0.11190739999983634,163.63339710000037,163.63341219999984,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
126,0,126,down,0.3289143000001786,0.14398939999955473,None,,,126,0,126,0,163.64009720000013,,,,,,,,,,,,,,,,,,,,163.6335264999998,163.64009720000013,164.4461150999996,164.43884799999978,2,164.44072570000026,164.4461150999996,164.4461150999996,164.93882980000035,164.93882980000035,164.9320641000004,down,0.3289143000001786,0.14398939999955473,164.9321232000002,164.9321385000003,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
127,0,127,up,0.33876620000046387,0.12806259999979375,None,,,127,0,127,0,164.93882980000035,,,,,,,,,,,,,,,,,,,,164.93224230000033,164.93882980000035,165.66822239999965,165.66275599999972,1,165.6647168999998,165.66822239999965,165.66822239999965,166.16214279999986,166.16214279999986,166.1547430999999,up,0.33876620000046387,0.12806259999979375,166.15477900000042,166.15479289999985,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
128,0,128,up,0.3482686000006652,None,None,,,128,0,128,0,166.16214279999986,,,,,,,,,,,,,,,,,,,,166.15494659999968,166.16214279999986,166.99470199999996,166.98930800000016,1,166.9911430000002,166.99470199999996,166.99470199999996,167.48783920000005,167.48783920000005,167.481581,up,0.3482686000006652,None,167.4816311000004,167.48165770000014,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
129,0,129,down,0.37529410000024654,None,None,,,129,0,129,0,167.48783920000005,,,,,,,,,,,,,,,,,,,,167.48180169999978,167.48783920000005,168.28769829999965,168.2799385999997,2,168.28155499999957,168.28769829999965,168.28769829999965,168.77963780000027,168.77963780000027,168.77316489999976,down,0.37529410000024654,None,168.77322389999972,168.77324990000034,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
130,0,130,up,0.3271714000002248,0.1365189999996801,None,,,130,0,130,0,168.77963780000027,,,,,,,,,,,,,,,,,,,,168.7733779,168.77963780000027,169.6077965000004,169.59922509999979,1,169.60083200000008,169.6077965000004,169.6077965000004,170.09916220000014,170.09916220000014,170.09241939999993,up,0.3271714000002248,0.1365189999996801,170.0924855000003,170.09251229999973,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
131,0,131,up,0.31588990000000194,0.1280149000003803,None,,,131,0,131,0,170.09916220000014,,,,,,,,,,,,,,,,,,,,170.09267360000013,170.09916220000014,170.89909970000008,170.89219649999995,1,170.89391009999963,170.89909970000008,170.89909970000008,171.3910063000003,171.3910063000003,171.38437410000006,up,0.31588990000000194,0.1280149000003803,171.38442730000043,171.38445500000034,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
132,0,132,down,0.3044835000000603,None,None,,,132,0,132,0,171.3910063000003,,,,,,,,,,,,,,,,,,,,171.3846126999997,171.3910063000003,172.34258039999986,172.33677210000042,2,172.33940059999986,172.34258039999986,172.34258039999986,172.8371358000004,172.8371358000004,172.82994419999977,down,0.3044835000000603,None,172.8300148999997,172.83003290000033,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
133,0,133,up,0.3118635999999242,0.13544159999946714,None,,,133,0,133,0,172.8371358000004,,,,,,,,,,,,,,,,,,,,172.83018449999963,172.8371358000004,173.7596977000003,173.75293059999967,1,173.75514019999991,173.7596977000003,173.7596977000003,174.2526945999998,174.2526945999998,174.2466543999999,up,0.3118635999999242,0.13544159999946714,174.24672120000014,174.24673749999965,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
134,0,134,up,0.3789028999999573,None,None,,,134,0,134,0,174.2526945999998,,,,,,,,,,,,,,,,,,,,174.24687280000035,174.2526945999998,175.20410720000018,175.1970381000001,1,175.19870319999973,175.20410720000018,175.20410720000018,175.69794610000008,175.69794610000008,175.69024189999982,up,0.3789028999999573,None,175.6902769999997,175.6902911999996,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
135,0,135,None,,,None,,,135,0,135,0,175.69794610000008,,,,,,,,,,,,,,,,,,,,175.69039189999967,175.69794610000008,176.55268700000033,176.545384,2,176.54688429999987,176.55268700000033,176.55268700000033,177.04572649999955,177.04572649999955,177.03799290000006,None,,,177.03802389999964,177.03803700000026,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
136,0,136,down,0.427298200000223,None,None,,,136,0,136,0,177.04572649999955,,,,,,,,,,,,,,,,,,,,177.0381365000003,177.04572649999955,177.78775779999978,177.7809215999996,2,177.78291929999978,177.78775779999978,177.78775779999978,178.28238049999982,178.28238049999982,178.2741199000002,down,0.427298200000223,None,178.27416100000028,178.27417530000002,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
137,0,137,up,0.387675400000262,None,None,,,137,0,137,0,178.28238049999982,,,,,,,,,,,,,,,,,,,,178.27427329999955,178.28238049999982,179.00334870000006,178.99667099999988,1,178.9989415,179.00334870000006,179.00334870000006,179.49780809999993,179.49780809999993,179.49031190000005,up,0.387675400000262,None,179.49035430000004,179.49036969999997,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
138,0,138,None,,,None,,,138,0,138,0,179.49780809999993,,,,,,,,,,,,,,,,,,,,179.49047410000003,179.49780809999993,180.19128360000013,180.1844613000003,2,180.18607679999968,180.19128360000013,180.19128360000013,180.68375039999955,180.68375039999955,180.67802240000037,None,,,180.67809980000038,180.67814480000015,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
139,0,139,None,,,None,,,139,0,139,0,180.68375039999955,,,,,,,,,,,,,,,,,,,,180.6783360999998,180.68375039999955,181.5522047000004,181.5460696,1,181.5484620999996,181.5522047000004,181.5522047000004,182.0478691999997,182.0478691999997,182.0383496000004,None,,,182.0384051000001,182.03843830000005,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
140,0,140,None,,,None,,,140,0,140,0,182.0478691999997,,,,,,,,,,,,,,,,,,,,182.03862910000043,182.0478691999997,182.64966900000036,182.64383269999962,1,182.6461744999997,182.64966900000036,182.64966900000036,183.14261179999994,183.14261179999994,183.1359226000004,None,,,183.13596119999966,183.13597969999955,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
141,0,141,None,,,None,,,141,0,141,0,183.14261179999994,,,,,,,,,,,,,,,,,,,,183.13610880000033,183.14261179999994,183.73295510000025,183.72624819999965,1,183.72834109999985,183.73295510000025,183.73295510000025,184.22675569999956,184.22675569999956,184.2206438000003,None,,,184.22069850000025,184.22073290000026,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
142,0,142,None,,,None,,,142,0,142,0,184.22675569999956,,,,,,,,,,,,,,,,,,,,184.22092429999975,184.22675569999956,185.1368749000003,185.12975600000027,2,185.13182510000024,185.1368749000003,185.1368749000003,185.62926739999966,185.62926739999966,185.62370180000016,None,,,185.62375859999975,185.62379340000007,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
143,0,143,None,,,None,,,143,0,143,0,185.62926739999966,,,,,,,,,,,,,,,,,,,,185.62399249999999,185.62926739999966,186.2680362000001,186.26285980000011,1,186.26485669999965,186.2680362000001,186.2680362000001,186.7637421999998,186.7637421999998,186.75436509999963,None,,,186.75440309999976,186.75442180000027,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
144,0,144,None,,,None,,,144,0,144,0,186.7637421999998,,,,,,,,,,,,,,,,,,,,186.7545428000003,186.7637421999998,187.56800219999968,187.55995729999995,2,187.56191949999993,187.56800219999968,187.56800219999968,188.06281339999987,188.06281339999987,188.0530214999999,None,,,188.05307509999966,188.05310100000042,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
145,0,145,None,,,None,,,145,0,145,0,188.06281339999987,,,,,,,,,,,,,,,,,,,,188.0532188999996,188.06281339999987,188.86678790000042,188.85886370000026,2,188.8609803999998,188.86678790000042,188.86678790000042,189.35866499999975,189.35866499999975,189.35283400000026,None,,,189.35289019999982,189.35292860000027,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
146,0,146,None,,,None,,,146,0,146,0,189.35866499999975,,,,,,,,,,,,,,,,,,,,189.35306889999993,189.35866499999975,189.99124279999978,189.98423340000045,1,189.9863261999999,189.99124279999978,189.99124279999978,190.48377319999963,190.48377319999963,190.4772726000001,None,,,190.4773191000004,190.47734599999967,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
147,0,147,None,,,None,,,147,0,147,0,190.48377319999963,,,,,,,,,,,,,,,,,,,,190.47750639999958,190.48377319999963,191.38046080000004,191.37343409999994,2,191.37556980000045,191.38046080000004,191.38046080000004,191.8730501,191.8730501,191.86610290000044,None,,,191.86615999999958,191.86619379999956,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
148,0,148,None,,,None,,,148,0,148,0,191.8730501,,,,,,,,,,,,,,,,,,,,191.86634400000003,191.8730501,192.42174580000028,192.41526570000042,2,192.4177996999997,192.42174580000028,192.42174580000028,192.9148685,192.9148685,192.9078172999998,None,,,192.90788820000034,192.90792349999992,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
149,0,149,None,,,None,,,149,0,149,0,192.9148685,,,,,,,,,,,,,,,,,,,,192.90815310000016,192.9148685,193.7628568,193.75579949999974,1,193.75792050000018,193.7628568,193.7628568,194.2552985000002,194.2552985000002,194.2491858000003,None,,,194.2492269000004,194.2492457999997,None,,,,,,,,,,,009,001,2026-01-28_16h46.59.885,NESC3137_EEG_experiment,,2025.1.1,144.99751329138323,2026-01-28 16h47.25.810031 -0400,
