thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
209,0,209,down,None,0.40661930000351276,None,,,209,0,209,0,305.62853679999535,,,,,,,,,,,,,,,,,,,,305.62157679999655,305.62853679999535,306.3657993000088,306.3508068000083,2,306.36327560000063,306.3657993000088,306.3657993000088,306.8542080000043,down,306.85427330000675,306.85429970000405,None,0.40661930000351276,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
210,0,210,up,None,0.36871500000415836,None,,,210,0,210,0,306.86004300000786,,,,,,,,,,,,,,,,,,,,306.85447320000094,306.86004300000786,307.77182979999634,307.75615539999853,1,307.7689792000019,307.77182979999634,307.77182979999634,308.2594775000034,up,308.25952760000655,308.2595539000031,None,0.36871500000415836,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
211,0,211,None,None,,,,,211,0,211,0,308.26620179999736,,,,,,,,,,,,,,,,,,,,308.2596932000015,308.26620179999736,309.15772620000644,309.1416365000041,2,309.1545325000043,309.15772620000644,309.15772620000644,309.6463431000011,None,309.64642099999764,309.64646920000087,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
212,0,212,down,None,0.47887659999832977,None,,,212,0,212,0,309.653316099997,,,,,,,,,,,,,,,,,,,,309.6467455999955,309.653316099997,310.3979049000045,310.38229480000155,2,310.39468480000505,310.3979049000045,310.3979049000045,310.88454600000114,down,310.88462060000165,310.8846516000049,None,0.47887659999832977,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
213,0,213,None,None,,,,,213,0,213,0,310.89172040000267,,,,,,,,,,,,,,,,,,,,310.88484230000176,310.89172040000267,311.496456199995,311.48198070000217,1,311.4941420999967,311.496456199995,311.496456199995,311.9837922000006,None,311.98390310000104,311.98393390000274,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
214,0,214,up,None,0.41811680000682827,None,,,214,0,214,0,311.9904499999975,,,,,,,,,,,,,,,,,,,,311.984117400003,311.9904499999975,312.76334170000337,312.7479328000045,1,312.7607435999962,312.76334170000337,312.76334170000337,313.2513828999945,up,313.2514392000012,313.25146210000094,None,0.41811680000682827,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
215,0,215,down,None,0.449345800006995,None,,,215,0,215,0,313.2578835000022,,,,,,,,,,,,,,,,,,,,313.2516026000085,313.2578835000022,314.0189701000054,314.0015213000006,2,314.0156668999989,314.0189701000054,314.0189701000054,314.5079293000017,down,314.5080153000017,314.5080537000031,None,0.449345800006995,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
216,0,216,None,None,,,,,216,0,216,0,314.51448500000697,,,,,,,,,,,,,,,,,,,,314.5082589000085,314.51448500000697,315.2512440999999,315.236587899999,2,315.2485178000061,315.2512440999999,315.2512440999999,315.7379675999982,None,315.7380261000071,315.7380625000078,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
217,0,217,down,None,0.4020888999948511,None,,,217,0,217,0,315.7449310999946,,,,,,,,,,,,,,,,,,,,315.73824859999877,315.7449310999946,316.64289840000856,316.62747999999556,2,316.6400877999986,316.64289840000856,316.64289840000856,317.13083290000213,down,317.13091449999774,317.13094909999927,None,0.4020888999948511,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
218,0,218,None,None,,,,,218,0,218,0,317.13801870000316,,,,,,,,,,,,,,,,,,,,317.1311627999967,317.13801870000316,317.70832069999597,317.6933382999996,1,317.705624299997,317.70832069999597,317.70832069999597,318.19470290000027,None,318.1947652999952,318.1948020999989,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
219,0,219,None,None,,,,,219,0,219,0,318.20239940000465,,,,,,,,,,,,,,,,,,,,318.19499269999505,318.20239940000465,318.81470299999637,318.7994861000043,1,318.8115736000036,318.81470299999637,318.81470299999637,319.30229409999447,None,319.30235399999947,319.30239179999626,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
220,0,220,up,None,0.47332279999682214,None,,,220,0,220,0,319.30893139999534,,,,,,,,,,,,,,,,,,,,319.3025826999947,319.30893139999534,319.8194055000058,319.8023491000058,1,319.8166851999995,319.8194055000058,319.8194055000058,320.3079457999993,up,320.3080101000087,320.3080456000025,None,0.47332279999682214,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
221,0,221,up,None,0.436074400000507,None,,,221,0,221,0,320.31467910000356,,,,,,,,,,,,,,,,,,,,320.3082282999967,320.31467910000356,320.94436150000547,320.9263270999945,1,320.9414867000014,320.94436150000547,320.94436150000547,321.4325960999995,up,321.4326604000089,321.4326938000013,None,0.436074400000507,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
222,0,222,up,None,0.417082499989192,None,,,222,0,222,0,321.43931830000656,,,,,,,,,,,,,,,,,,,,321.4328746999963,321.43931830000656,322.32344849999936,322.30781159999606,1,322.32094679999864,322.32344849999936,322.32344849999936,322.81103310000617,up,322.8111033000023,322.81114140000136,None,0.417082499989192,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
223,0,223,None,None,,,,,223,0,223,0,322.8185852000024,,,,,,,,,,,,,,,,,,,,322.8113883000042,322.8185852000024,323.80515050000395,323.7910625000077,2,323.80270110000856,323.80515050000395,323.80515050000395,324.29248709999956,None,324.29254260000016,324.29257810000854,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
224,0,224,down,None,0.37254500000562984,None,,,224,0,224,0,324.29930690000765,,,,,,,,,,,,,,,,,,,,324.29275300000154,324.29930690000765,325.2238694999978,325.2094900000084,2,325.2212615000026,325.2238694999978,325.2238694999978,325.71130569999514,down,325.7113590000081,325.71138449999853,None,0.37254500000562984,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
225,0,225,down,None,0.3869150999962585,None,,,225,0,225,0,325.7180495000066,,,,,,,,,,,,,,,,,,,,325.7115303000028,325.7180495000066,326.545478,326.5310041000048,2,326.5429460000014,326.545478,326.545478,327.03253779999795,down,327.03260570000566,327.0326308000076,None,0.3869150999962585,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
226,0,226,None,None,,,,,226,0,226,0,327.03955070000666,,,,,,,,,,,,,,,,,,,,327.0328043000045,327.03955070000666,327.824858100008,327.8103048000048,1,327.82220180000877,327.824858100008,327.824858100008,328.31119580000814,None,328.31125460000476,328.3112933000084,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
227,0,227,None,None,,,,,227,0,227,0,328.31847490000655,,,,,,,,,,,,,,,,,,,,328.3114762000041,328.31847490000655,328.9312243000022,328.91638700000476,2,328.92866920000233,328.9312243000022,328.9312243000022,329.41899540000304,None,329.41904000000795,329.4190635999985,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
228,0,228,None,None,,,,,228,0,228,0,329.4258734000032,,,,,,,,,,,,,,,,,,,,329.41919380000036,329.4258734000032,330.1663886000024,330.14870230000815,2,330.1634671000065,330.1663886000024,330.1663886000024,330.654695899997,None,330.65475260000676,330.6547886000044,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
229,0,229,down,None,0.4253215999924578,None,,,229,0,229,0,330.6609892999986,,,,,,,,,,,,,,,,,,,,330.654982299995,330.6609892999986,331.62717910000356,331.6132588000037,2,331.6251967999997,331.62717910000356,331.62717910000356,332.1146233000036,down,332.1146968999965,332.1147343000048,None,0.4253215999924578,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
230,0,230,down,None,0.44324379999306984,None,,,230,0,230,0,332.12131370000134,,,,,,,,,,,,,,,,,,,,332.11494420000236,332.12131370000134,332.71330390000367,332.69780490000267,2,332.71034629999485,332.71330390000367,332.71330390000367,333.20153310000023,down,333.20159189999686,333.20161740000185,None,0.44324379999306984,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
231,0,231,None,None,,,,,231,0,231,0,333.2079992000072,,,,,,,,,,,,,,,,,,,,333.2018102000002,333.2079992000072,333.7511205000046,333.73611090000486,2,333.74930749999476,333.7511205000046,333.7511205000046,334.23998520000896,None,334.2400428999972,334.2400682000007,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
232,0,232,None,None,,,,,232,0,232,0,334.2461151000025,,,,,,,,,,,,,,,,,,,,334.24022340000374,334.2461151000025,334.79719480000495,334.78177600000345,2,334.7953875999956,334.79719480000495,334.79719480000495,335.2862346000038,None,335.28633240000636,335.28636189999816,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
233,0,233,down,None,0.42476449999958277,None,,,233,0,233,0,335.2928489000042,,,,,,,,,,,,,,,,,,,,335.28659329999937,335.2928489000042,336.27574959999765,336.2581283000036,2,336.27258810000785,336.27574959999765,336.27574959999765,336.7643523000006,down,336.7644022000022,336.7644270000019,None,0.42476449999958277,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
234,0,234,down,None,0.3867664999997942,None,,,234,0,234,0,336.77117429999635,,,,,,,,,,,,,,,,,,,,336.76456550000876,336.77117429999635,337.57772159999877,337.5632852999988,2,337.57523650000803,337.57772159999877,337.57772159999877,338.0651255999983,down,338.0651990000042,338.06524250000075,None,0.3867664999997942,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
235,0,235,None,None,,,,,235,0,235,0,338.0715767000074,,,,,,,,,,,,,,,,,,,,338.0654682000022,338.0715767000074,338.75325039999734,338.73848060000455,1,338.75034569999843,338.75325039999734,338.75325039999734,339.240624500002,None,339.24069520000194,339.24073489999864,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
236,0,236,down,None,0.437524900000426,None,,,236,0,236,0,339.2484256000025,,,,,,,,,,,,,,,,,,,,339.24095520000265,339.2484256000025,339.89498739999544,339.8799153,2,339.8925562000077,339.89498739999544,339.89498739999544,340.3837038000056,down,340.3837726000056,340.3838076999964,None,0.437524900000426,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
237,0,237,up,None,0.3277382999949623,None,,,237,0,237,0,340.3899017000076,,,,,,,,,,,,,,,,,,,,340.384023599996,340.3899017000076,341.22090559999924,341.2037640000053,1,341.2176329000067,341.22090559999924,341.22090559999924,341.70899060000374,up,341.70907850000367,341.7091301000037,None,0.3277382999949623,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
238,0,238,up,None,0.4325777000049129,None,,,238,0,238,0,341.7161005000089,,,,,,,,,,,,,,,,,,,,341.70933860000514,341.7161005000089,342.61984670000675,342.6053272999998,1,342.61690680000174,342.61984670000675,342.61984670000675,343.10636859999795,up,343.1064597000077,343.1065008000005,None,0.4325777000049129,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
239,0,239,None,None,,,,,239,0,239,0,343.113984399999,,,,,,,,,,,,,,,,,,,,343.1067155000055,343.113984399999,343.82227240000793,343.8080401000043,1,343.8195154999994,343.82227240000793,343.82227240000793,344.3094179000036,None,344.3094872000074,344.30951269999787,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
240,0,240,up,None,0.328045900008874,0.07195209999918006,,,240,0,240,0,344.3161459999974,,,,,,,,,,,,,,,,,,,,344.30968780000694,344.3161459999974,345.1805314999947,345.1638410000014,2,345.17792230000487,345.1805314999947,345.1805314999947,345.6696710999968,up,345.6697298000072,345.6697553999984,None,0.328045900008874,0.07195209999918006,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
241,0,241,up,None,0.36223400000017136,None,,,241,0,241,0,345.6760513000045,,,,,,,,,,,,,,,,,,,,345.6699007999996,345.6760513000045,346.4104045999993,346.3923272999964,1,346.40707380000094,346.4104045999993,346.4104045999993,346.89851230000204,up,346.89858130000357,346.89862190000713,None,0.36223400000017136,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
242,0,242,up,None,0.2886711000028299,None,,,242,0,242,0,346.9045979000075,,,,,,,,,,,,,,,,,,,,346.898826500008,346.9045979000075,347.5318216000014,347.5167974000069,1,347.529964500005,347.5318216000014,347.5318216000014,348.019515699998,up,348.0195823999966,348.0196178000042,None,0.2886711000028299,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
243,0,243,None,None,,,,,243,0,243,0,348.02702910000517,,,,,,,,,,,,,,,,,,,,348.01980140000524,348.02702910000517,348.98649009999644,348.97107670000696,1,348.98319769999944,348.98649009999644,348.98649009999644,349.47296189999906,None,349.47301570000127,349.4730527000065,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
244,0,244,down,None,0.4469410000019707,None,,,244,0,244,0,349.4795488999953,,,,,,,,,,,,,,,,,,,,349.47323440000764,349.4795488999953,350.22166700000525,350.20254840000416,2,350.21728150000854,350.22166700000525,350.22166700000525,350.7089120000019,down,350.70897700000205,350.7090121000074,None,0.4469410000019707,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
245,0,245,None,None,,,,,245,0,245,0,350.71609460000764,,,,,,,,,,,,,,,,,,,,350.70919560000766,350.71609460000764,351.2258276000066,351.20961530000204,2,351.2227658000047,351.2258276000066,351.2258276000066,351.7142681999976,None,351.7143264000042,351.71436769999855,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
246,0,246,down,None,0.41641160000290256,None,,,246,0,246,0,351.7207195999945,,,,,,,,,,,,,,,,,,,,351.714552999998,351.7207195999945,352.55611629999476,352.54062390000036,2,352.5535969000048,352.55611629999476,352.55611629999476,353.04363939999894,down,353.0437089000043,353.04374599999574,None,0.41641160000290256,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
247,0,247,up,None,0.4288966000021901,None,,,247,0,247,0,353.051243599999,,,,,,,,,,,,,,,,,,,,353.0439473000006,353.051243599999,353.6795190999983,353.66243500000564,1,353.6759209000011,353.6795190999983,353.6795190999983,354.16848649999883,up,354.16855770000257,354.1685953999986,None,0.4288966000021901,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
248,0,248,down,None,0.4578141000092728,None,,,248,0,248,0,354.17531420000887,,,,,,,,,,,,,,,,,,,,354.1688120000035,354.17531420000887,355.16259780000837,355.14777350000804,2,355.16072189999977,355.16259780000837,355.16259780000837,355.6503304000071,down,355.6504013000085,355.6504419999983,None,0.4578141000092728,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
249,0,249,None,None,,,,,249,0,249,0,355.6577932000073,,,,,,,,,,,,,,,,,,,,355.6506412000017,355.6577932000073,356.6106596000027,356.5957158999954,2,356.6075300999946,356.6106596000027,356.6106596000027,357.0980500000005,None,357.0981155000045,357.0981421000033,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
250,0,250,down,None,0.3163073000032455,None,,,250,0,250,0,357.1050084000017,,,,,,,,,,,,,,,,,,,,357.09836040000664,357.1050084000017,358.0164067000005,358.0008950000047,2,358.01322249999794,358.0164067000005,358.0164067000005,358.5041935000045,down,358.5042589000077,358.5042945000023,None,0.3163073000032455,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
251,0,251,None,None,,,,,251,0,251,0,358.5116863000003,,,,,,,,,,,,,,,,,,,,358.504482999997,358.5116863000003,359.1167473999958,359.1021219999966,1,359.1140427000064,359.1167473999958,359.1167473999958,359.60378859999764,None,359.6038755000045,359.6039163999958,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
252,0,252,up,None,0.3892671999929007,None,,,252,0,252,0,359.6104602999985,,,,,,,,,,,,,,,,,,,,359.6041380999959,359.6104602999985,360.4954540000035,360.4787193000084,1,360.49265549999836,360.4954540000035,360.4954540000035,360.98430830000143,up,360.98437540000305,360.9844127999968,None,0.3892671999929007,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
253,0,253,None,None,,,,,253,0,253,0,360.9912997000065,,,,,,,,,,,,,,,,,,,,360.98460350000823,360.9912997000065,361.5680602000066,361.5538560999994,2,361.5659854999976,361.5680602000066,361.5680602000066,362.0557480999996,None,362.05580990000453,362.0558493999997,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
254,0,254,None,None,,,,,254,0,254,0,362.06231979999575,,,,,,,,,,,,,,,,,,,,362.0560586000065,362.06231979999575,362.56717870000284,362.5491877000022,2,362.56412710000586,362.56717870000284,362.56717870000284,363.05474819999654,None,363.05482920000213,363.0548664999951,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
255,0,255,None,None,,,,,255,0,255,0,363.0620556000067,,,,,,,,,,,,,,,,,,,,363.055056600002,363.0620556000067,363.7990995,363.78456050000386,2,363.79652380000334,363.7990995,363.7990995,364.28610219999973,None,364.28616459999466,364.28619670000626,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
256,0,256,up,None,0.3469563999969978,None,,,256,0,256,0,364.2931428000011,,,,,,,,,,,,,,,,,,,,364.2863792999997,364.2931428000011,365.16162990000157,365.14714309999545,1,365.1597196000075,365.16162990000157,365.16162990000157,365.64836099999957,up,365.6484267000051,365.64846209999814,None,0.3469563999969978,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
257,0,257,down,None,0.43160399999760557,None,,,257,0,257,0,365.6558417000051,,,,,,,,,,,,,,,,,,,,365.6486469999945,365.6558417000051,366.33288410000387,366.3159591000003,2,366.33070370000496,366.33288410000387,366.33288410000387,366.8217785000015,down,366.82185789999494,366.82189419999486,None,0.43160399999760557,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
258,0,258,up,None,0.431723100002273,None,,,258,0,258,0,366.82851750000555,,,,,,,,,,,,,,,,,,,,366.8220799999981,366.82851750000555,367.3889172000054,367.37074539999594,1,367.38410229999863,367.3889172000054,367.3889172000054,367.87682669999776,up,367.87697379999736,367.8770566000021,None,0.431723100002273,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
259,0,259,None,None,,,,,259,0,259,0,367.88366130000213,,,,,,,,,,,,,,,,,,,,367.8773169000051,367.88366130000213,368.4841555000021,368.4670557000063,2,368.4811006999953,368.4841555000021,368.4841555000021,368.9725967999984,None,368.97264940000605,368.97267160000047,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
260,0,260,None,None,,,,,260,0,260,0,368.97954420000315,,,,,,,,,,,,,,,,,,,,368.9728071999998,368.97954420000315,369.7174470000027,369.7015648000088,2,369.71335030000773,369.7174470000027,369.7174470000027,370.20535109999764,None,370.2054236999975,370.2054671000078,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
261,0,261,None,None,,,,,261,0,261,0,370.2120755000069,,,,,,,,,,,,,,,,,,,,370.2056720999972,370.2120755000069,370.92124749999493,370.9060543000087,1,370.91847750000306,370.92124749999493,370.92124749999493,371.40835250000237,None,371.4084300999966,371.40846790000796,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
262,0,262,down,None,0.4004410000052303,None,,,262,0,262,0,371.4144110000052,,,,,,,,,,,,,,,,,,,,371.4086762000079,371.4144110000052,372.0760886000062,372.06091699999524,2,372.0735302999965,372.0760886000062,372.0760886000062,372.5637701000087,down,372.5638336999982,372.5638641999976,None,0.4004410000052303,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
263,0,263,None,None,,,,,263,0,263,0,372.5716026000009,,,,,,,,,,,,,,,,,,,,372.564080199998,372.5716026000009,373.2182546999975,373.203496800008,2,373.2155385000078,373.2182546999975,373.2182546999975,373.70564440000453,None,373.7057091000024,373.70574540000234,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
264,0,264,None,None,,,,,264,0,264,0,373.71276260000013,,,,,,,,,,,,,,,,,,,,373.7059234000044,373.71276260000013,374.2416260000027,374.22632090000843,2,374.23887390000164,374.2416260000027,374.2416260000027,374.72855630000413,None,374.72861390000617,374.7286501000053,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
265,0,265,down,None,0.315332700003637,None,,,265,0,265,0,374.7347779999982,,,,,,,,,,,,,,,,,,,,374.72883950000687,374.7347779999982,375.72915210000065,375.71472200000426,2,375.7270906000049,375.72915210000065,375.72915210000065,376.21612700000696,down,376.2161919000064,376.21622640000714,None,0.315332700003637,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
266,0,266,down,None,0.34816310000314843,None,,,266,0,266,0,376.2226851000014,,,,,,,,,,,,,,,,,,,,376.21640960000514,376.2226851000014,376.90449670000817,376.889637100001,2,376.9017998000054,376.90449670000817,376.90449670000817,377.3908245000057,down,377.39091679999547,377.39098720000766,None,0.34816310000314843,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
267,0,267,down,None,0.254909499999485,None,,,267,0,267,0,377.39819510000234,,,,,,,,,,,,,,,,,,,,377.3912454999954,377.39819510000234,378.37350349999906,378.3575065000041,2,378.3710734000051,378.37350349999906,378.37350349999906,378.8627428000036,down,378.86280770000303,378.8628424000053,None,0.254909499999485,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
